ID,int_rc
10212,0.22447164356708527
10213,0.15023835003376007
10214,0.10851703852415084
10215,0.24400930106639862
10216,0.2215484231710434
10217,0.17358192801475525
10218,0.10851703852415084
10219,0.21574020385742188
10220,0.24182483553886414
10221,0.1775864213705063
10222,0.16277635097503662
10223,0.2875835597515106
10224,0.19382180273532867
10225,0.1458379030227661
10226,0.16616663336753845
10227,0.1473933607339859
10228,0.10851703852415084
10229,0.13428707420825958
10230,0.18421567976474762
10231,0.21184706687927246
10232,0.1678396761417389
10233,0.10851703852415084
10234,0.21903620660305023
10235,0.1970626562833786
10236,0.17350758612155914
10237,0.21392562985420227
10238,0.19330953061580658
10239,0.24557700753211975
10240,0.11353810876607895
10241,0.260981023311615
10242,0.2531288266181946
10243,0.22675897181034088
10244,0.1423627734184265
10245,0.14772585034370422
10246,0.18797683715820312
10247,0.15945513546466827
10248,0.28239983320236206
10249,0.2556988000869751
10250,0.12795306742191315
10251,0.25440120697021484
10252,0.10851703852415084
10253,0.16410796344280243
10254,0.15807662904262543
10255,0.12438133358955383
10256,0.10851703852415084
10257,0.11898734420537949
10258,0.16327263414859772
10259,0.22684742510318756
10260,0.12080352753400803
10261,0.19058288633823395
10262,0.27075833082199097
10263,0.22278077900409698
10264,0.15484119951725006
10265,0.15657299757003784
10266,0.19582971930503845
10267,0.13779020309448242
10268,0.11156999319791794
10269,0.1762104034423828
10270,0.2283744066953659
10271,0.1432262808084488
10272,0.15357577800750732
10273,0.1395629495382309
10274,0.17166419327259064
10275,0.20927321910858154
10276,0.17534923553466797
10277,0.20040956139564514
10278,0.10851703852415084
10279,0.24208231270313263
10280,0.18891170620918274
10281,0.23064981400966644
10282,0.18024730682373047
10283,0.22637929022312164
10284,0.25856178998947144
10285,0.12317722290754318
10286,0.15511970221996307
10287,0.20404484868049622
10288,0.14116008579730988
10289,0.25956636667251587
10290,0.21181420981884003
10291,0.2829141914844513
10292,0.20154324173927307
10293,0.1574411243200302
10294,0.17289362847805023
10295,0.22709956765174866
10296,0.16662901639938354
10297,0.14371757209300995
10298,0.24573804438114166
10299,0.19977417588233948
10300,0.2076602727174759
10301,0.10851703852415084
10302,0.16248191893100739
10303,0.10851703852415084
10304,0.2385491579771042
10305,0.254770427942276
10306,0.21330462396144867
10307,0.15060357749462128
10308,0.2102304995059967
10309,0.27359452843666077
10310,0.17281919717788696
10311,0.24816657602787018
10312,0.2602035105228424
10313,0.23955272138118744
10314,0.15873916447162628
10315,0.17736658453941345
10316,0.13037647306919098
10317,0.10851703852415084
10318,0.15371112525463104
10319,0.15041424334049225
10320,0.23124480247497559
10321,0.10851703852415084
10322,0.2763811945915222
10323,0.24318338930606842
10324,0.24696369469165802
10325,0.1477404087781906
10326,0.2493390291929245
10327,0.19253839552402496
10328,0.17668208479881287
10329,0.27360984683036804
10330,0.2973412573337555
10331,0.2808244824409485
10332,0.1427096277475357
10333,0.10851703852415084
10334,0.16118423640727997
10335,0.12548154592514038
10336,0.17215926945209503
10337,0.2336772233247757
10338,0.1806422919034958
10339,0.22712841629981995
10340,0.12992769479751587
10341,0.13854317367076874
10342,0.21470417082309723
10343,0.28995075821876526
10344,0.167625293135643
10345,0.1879854053258896
10346,0.22050397098064423
10347,0.15866225957870483
10348,0.12223825603723526
10349,0.13255810737609863
10350,0.10909056663513184
10351,0.16060882806777954
10352,0.22917282581329346
10353,0.178895965218544
10354,0.14673326909542084
10355,0.16138018667697906
10356,0.12075300514698029
10357,0.17701593041419983
10358,0.24517080187797546
10359,0.1929064691066742
10360,0.1987779289484024
10361,0.19534242153167725
10362,0.24558717012405396
10363,0.2286650687456131
10364,0.28237012028694153
10365,0.23099713027477264
10366,0.13251230120658875
10367,0.24594897031784058
10368,0.2621563673019409
10369,0.10851703852415084
10370,0.20995117723941803
10371,0.15300239622592926
10372,0.18603016436100006
10373,0.2092278152704239
10374,0.12810397148132324
10375,0.2198079228401184
10376,0.10851703852415084
10377,0.1855614334344864
10378,0.22116884589195251
10379,0.23111799359321594
10380,0.3055052077770234
10381,0.17959555983543396
10382,0.20872271060943604
10383,0.1870206892490387
10384,0.28335800766944885
10385,0.20626266300678253
10386,0.19342811405658722
10387,0.25426551699638367
10388,0.22394810616970062
10389,0.2624559998512268
10390,0.19688259065151215
10391,0.16797775030136108
10392,0.2957013249397278
10393,0.24740135669708252
10394,0.13650572299957275
10395,0.2670552730560303
10396,0.2213822603225708
10397,0.22898468375205994
10398,0.2458551526069641
10399,0.10851703852415084
10400,0.11956323683261871
10401,0.17570829391479492
10402,0.2112562507390976
10403,0.25126487016677856
10404,0.18364118039608002
10405,0.24369364976882935
10406,0.17226243019104004
10407,0.15750752389431
10408,0.2070237249135971
10409,0.2002391517162323
10410,0.19389453530311584
10411,0.21619796752929688
10412,0.15014886856079102
10413,0.1957709938287735
10414,0.2202826738357544
10415,0.12773798406124115
10416,0.1826602667570114
10417,0.15836502611637115
10418,0.1590384691953659
10419,0.25310811400413513
10420,0.21103662252426147
10421,0.1893714964389801
10422,0.17919306457042694
10423,0.19992460310459137
10424,0.1227017268538475
10425,0.24189938604831696
10426,0.2702201306819916
10427,0.2507680356502533
10428,0.21695847809314728
10429,0.25181934237480164
10430,0.211837500333786
10431,0.25612297654151917
10432,0.21090717613697052
10433,0.18793176114559174
10434,0.20047441124916077
10435,0.12806761264801025
10436,0.21782292425632477
10437,0.12228596210479736
10438,0.24243386089801788
10439,0.17207424342632294
10440,0.25987544655799866
10441,0.19190281629562378
10442,0.14684216678142548
10443,0.2800770699977875
10444,0.15171360969543457
10445,0.26616179943084717
10446,0.2856594920158386
10447,0.222242072224617
10448,0.2878088355064392
10449,0.21003106236457825
10450,0.1245933398604393
10451,0.2536543309688568
10452,0.1572364866733551
10453,0.26981836557388306
10454,0.20866920053958893
10455,0.2615998387336731
10456,0.2953779101371765
10457,0.17436765134334564
10458,0.24899952113628387
10459,0.15960361063480377
10460,0.15840603411197662
10461,0.10851703852415084
10462,0.1404588669538498
10463,0.2715834081172943
10464,0.18695569038391113
10465,0.3055052077770234
10466,0.15904323756694794
10467,0.1793581247329712
10468,0.20502102375030518
10469,0.11086397618055344
10470,0.16674040257930756
10471,0.10851703852415084
10472,0.14527305960655212
10473,0.22724419832229614
10474,0.10851703852415084
10475,0.2504681944847107
10476,0.24181178212165833
10477,0.29729795455932617
10478,0.2207622528076172
10479,0.16390182077884674
10480,0.10851703852415084
10481,0.13398054242134094
10482,0.2990707755088806
10483,0.18814365565776825
10484,0.2902365028858185
10485,0.21718484163284302
10486,0.2523198127746582
10487,0.2245984822511673
10488,0.1953863650560379
10489,0.2719036638736725
10490,0.11665329337120056
10491,0.19051781296730042
10492,0.2764364182949066
10493,0.2748725116252899
10494,0.23303957283496857
10495,0.16964775323867798
10496,0.2429071068763733
10497,0.2401043176651001
10498,0.26541998982429504
10499,0.18133747577667236
10500,0.2513059973716736
10501,0.11018563061952591
10502,0.14458094537258148
10503,0.2760598361492157
10504,0.10851703852415084
10505,0.26169320940971375
10506,0.23030807077884674
10507,0.14501097798347473
10508,0.2112928330898285
10509,0.172898069024086
10510,0.16934973001480103
10511,0.1741432100534439
10512,0.10851703852415084
10513,0.1966671347618103
10514,0.1380462795495987
10515,0.12513315677642822
10516,0.2449132800102234
10517,0.1608755886554718
10518,0.14518725872039795
10519,0.21938996016979218
10520,0.16543972492218018
10521,0.17438922822475433
10522,0.17787760496139526
10523,0.2568725347518921
10524,0.19523492455482483
10525,0.16352896392345428
10526,0.2566150426864624
10527,0.14390721917152405
10528,0.26793962717056274
10529,0.22661878168582916
10530,0.1427290439605713
10531,0.19083522260189056
10532,0.28054577112197876
10533,0.2779148817062378
10534,0.22004421055316925
10535,0.1394428014755249
10536,0.2211153358221054
10537,0.16132739186286926
10538,0.17098721861839294
10539,0.17137399315834045
10540,0.17449280619621277
10541,0.10851703852415084
10542,0.26783230900764465
10543,0.17265789210796356
10544,0.1876819133758545
10545,0.25817179679870605
10546,0.18928514420986176
10547,0.23488420248031616
10548,0.2652258574962616
10549,0.10851703852415084
10550,0.24730220437049866
10551,0.2855949401855469
10552,0.15894949436187744
10553,0.14607277512550354
10554,0.26263558864593506
10555,0.23848658800125122
10556,0.10851703852415084
10557,0.20295655727386475
10558,0.26035502552986145
10559,0.13430655002593994
10560,0.23763741552829742
10561,0.15031470358371735
10562,0.3028118312358856
10563,0.15961988270282745
10564,0.10851703852415084
10565,0.19683437049388885
10566,0.30276256799697876
10567,0.18566320836544037
10568,0.27204349637031555
10569,0.22948992252349854
10570,0.21361979842185974
10571,0.2628002464771271
10572,0.25773176550865173
10573,0.1509755551815033
10574,0.18499857187271118
10575,0.10851703852415084
10576,0.13643421232700348
10577,0.25007325410842896
10578,0.14882305264472961
10579,0.21719910204410553
10580,0.13947156071662903
10581,0.10851703852415084
10582,0.14921046793460846
10583,0.20595531165599823
10584,0.21291300654411316
10585,0.29443442821502686
10586,0.14499922096729279
10587,0.17011456191539764
10588,0.18282198905944824
10589,0.30229082703590393
10590,0.16499212384223938
10591,0.16924171149730682
10592,0.1610608845949173
10593,0.17617850005626678
10594,0.2866860330104828
10595,0.23365968465805054
10596,0.15379497408866882
10597,0.12433049827814102
10598,0.2390691041946411
10599,0.2972983419895172
10600,0.14126735925674438
10601,0.2063920795917511
10602,0.10851703852415084
10603,0.19149969518184662
10604,0.17447498440742493
10605,0.19247514009475708
10606,0.26616567373275757
10607,0.1506333202123642
10608,0.16033290326595306
10609,0.2939367890357971
10610,0.2519802153110504
10611,0.2155051976442337
10612,0.1406584531068802
10613,0.16561397910118103
10614,0.2526809573173523
10615,0.2394544631242752
10616,0.26771101355552673
10617,0.14995235204696655
10618,0.27415844798088074
10619,0.19539980590343475
10620,0.28004321455955505
10621,0.19161583483219147
10622,0.1705959588289261
10623,0.16233086585998535
10624,0.18258081376552582
10625,0.12621985375881195
10626,0.156846284866333
10627,0.11475328356027603
10628,0.13788099586963654
10629,0.27198803424835205
10630,0.3046094477176666
10631,0.12055379897356033
10632,0.21149839460849762
10633,0.15760158002376556
10634,0.1914515346288681
10635,0.20543624460697174
10636,0.24268752336502075
10637,0.19994276762008667
10638,0.22249285876750946
10639,0.10851703852415084
10640,0.23780584335327148
10641,0.1394767314195633
10642,0.2642592787742615
10643,0.24331356585025787
10644,0.11129927635192871
10645,0.11039450764656067
10646,0.1711616963148117
10647,0.10851703852415084
10648,0.26420116424560547
10649,0.19193577766418457
10650,0.2109762728214264
10651,0.2764536738395691
10652,0.21289567649364471
10653,0.29210609197616577
10654,0.1681337207555771
10655,0.1579170823097229
10656,0.279670387506485
10657,0.17219999432563782
10658,0.10851703852415084
10659,0.22664794325828552
10660,0.15424498915672302
10661,0.19692926108837128
10662,0.25084003806114197
10663,0.23645342886447906
10664,0.22006230056285858
10665,0.13334929943084717
10666,0.18778720498085022
10667,0.18877261877059937
10668,0.2522074580192566
10669,0.15582311153411865
10670,0.10851703852415084
10671,0.18929815292358398
10672,0.23981498181819916
10673,0.22231268882751465
10674,0.2257610410451889
10675,0.16302113234996796
10676,0.2591141164302826
10677,0.24290893971920013
10678,0.22183099389076233
10679,0.2149374783039093
10680,0.15300996601581573
10681,0.12340261787176132
10682,0.148874431848526
10683,0.2766532599925995
10684,0.1806568056344986
10685,0.11683179438114166
10686,0.19787700474262238
10687,0.18277998268604279
10688,0.1904653161764145
10689,0.2440672516822815
10690,0.29805225133895874
10691,0.24450616538524628
10692,0.1444046050310135
10693,0.17144614458084106
10694,0.24176709353923798
10695,0.19680148363113403
10696,0.1449967473745346
10697,0.20635434985160828
10698,0.27171093225479126
10699,0.2224375158548355
10700,0.18385961651802063
10701,0.24149174988269806
10702,0.17004726827144623
10703,0.18542510271072388
10704,0.1595412790775299
10705,0.2869076132774353
10706,0.2352132499217987
10707,0.23363082110881805
10708,0.2982897162437439
10709,0.10851703852415084
10710,0.13356132805347443
10711,0.2760375142097473
10712,0.24159324169158936
10713,0.1631861925125122
10714,0.10851703852415084
10715,0.19184932112693787
10716,0.15748971700668335
10717,0.2665734887123108
10718,0.12756100296974182
10719,0.22485466301441193
10720,0.21180777251720428
10721,0.19083863496780396
10722,0.2036905586719513
10723,0.21275103092193604
10724,0.24442528188228607
10725,0.25414344668388367
10726,0.21128706634044647
10727,0.1539207547903061
10728,0.260953426361084
10729,0.1671532541513443
10730,0.2500934302806854
10731,0.21693246066570282
10732,0.1664409041404724
10733,0.22035343945026398
10734,0.16244781017303467
10735,0.2995088994503021
10736,0.21872733533382416
10737,0.2685692012310028
10738,0.2002185881137848
10739,0.28008753061294556
10740,0.10851703852415084
10741,0.1353602558374405
10742,0.2623457908630371
10743,0.16291970014572144
10744,0.15454930067062378
10745,0.13436798751354218
10746,0.23363949358463287
10747,0.1976129412651062
10748,0.28852763772010803
10749,0.2533084452152252
10750,0.10851703852415084
10751,0.2482784241437912
10752,0.1300305277109146
10753,0.27677932381629944
10754,0.2411336749792099
10755,0.23771366477012634
10756,0.27052927017211914
10757,0.16099651157855988
10758,0.19169780611991882
10759,0.11330369114875793
10760,0.20381511747837067
10761,0.22915032505989075
10762,0.2560873031616211
10763,0.1922890841960907
10764,0.16160471737384796
10765,0.13754740357398987
10766,0.25697970390319824
10767,0.2471838891506195
10768,0.28586485981941223
10769,0.10851703852415084
10770,0.16314217448234558
10771,0.10851703852415084
10772,0.16179414093494415
10773,0.24738797545433044
10774,0.163981631398201
10775,0.19078664481639862
10776,0.20379206538200378
10777,0.22613881528377533
10778,0.20848485827445984
10779,0.22470225393772125
10780,0.13788597285747528
10781,0.18962563574314117
10782,0.20028750598430634
10783,0.2109004557132721
10784,0.137642502784729
10785,0.19093142449855804
10786,0.25643032789230347
10787,0.17659969627857208
10788,0.18701110780239105
10789,0.21399633586406708
10790,0.21952413022518158
10791,0.25849443674087524
10792,0.2501859664916992
10793,0.17574825882911682
10794,0.17504708468914032
10795,0.15539196133613586
10796,0.20633913576602936
10797,0.2765763998031616
10798,0.28455832600593567
10799,0.1708320528268814
10800,0.16675789654254913
10801,0.16781827807426453
10802,0.1385713517665863
10803,0.17485548555850983
10804,0.20938293635845184
10805,0.2731269299983978
10806,0.23021115362644196
10807,0.25469520688056946
10808,0.22343163192272186
10809,0.28333747386932373
10810,0.3009304702281952
10811,0.1563120186328888
10812,0.28378403186798096
10813,0.2293653041124344
10814,0.1931772381067276
10815,0.1839500516653061
10816,0.27236342430114746
10817,0.23423892259597778
10818,0.20065182447433472
10819,0.2892608046531677
10820,0.2417304962873459
10821,0.27498167753219604
10822,0.16509991884231567
10823,0.15250159800052643
10824,0.1254795342683792
10825,0.1605653017759323
10826,0.15384265780448914
10827,0.11303762346506119
10828,0.18299172818660736
10829,0.22097598016262054
10830,0.19481612741947174
10831,0.16764450073242188
10832,0.17895683646202087
10833,0.14111612737178802
10834,0.3055052077770234
10835,0.24246197938919067
10836,0.249752014875412
10837,0.30127400159835815
10838,0.1338491588830948
10839,0.25341275334358215
10840,0.19120880961418152
10841,0.2905338704586029
10842,0.20642772316932678
10843,0.19621434807777405
10844,0.25937819480895996
10845,0.22028473019599915
10846,0.15203449130058289
10847,0.2975647449493408
10848,0.10851703852415084
10849,0.25996166467666626
10850,0.1629074215888977
10851,0.1221173107624054
10852,0.20467719435691833
10853,0.20066840946674347
10854,0.1395893692970276
10855,0.2656654417514801
10856,0.18356192111968994
10857,0.20944088697433472
10858,0.26218998432159424
10859,0.17578162252902985
10860,0.22797301411628723
10861,0.27402469515800476
10862,0.1438669115304947
10863,0.20708006620407104
10864,0.19981272518634796
10865,0.22774966061115265
10866,0.28070664405822754
10867,0.18652860820293427
10868,0.25854235887527466
10869,0.26098760962486267
10870,0.142516627907753
10871,0.1212078258395195
10872,0.11187735199928284
10873,0.1435898244380951
10874,0.10851703852415084
10875,0.21496546268463135
10876,0.25472673773765564
10877,0.2916121780872345
10878,0.11712785065174103
10879,0.22676034271717072
10880,0.289078027009964
10881,0.22798606753349304
10882,0.2671091854572296
10883,0.255332350730896
10884,0.12136764824390411
10885,0.16069714725017548
10886,0.17336536943912506
10887,0.23061251640319824
10888,0.1611112505197525
10889,0.16856245696544647
10890,0.21026358008384705
10891,0.25770217180252075
10892,0.2111385017633438
10893,0.2759256958961487
10894,0.22623391449451447
10895,0.2045992761850357
10896,0.19993770122528076
10897,0.14624683558940887
10898,0.2304431051015854
10899,0.10851703852415084
10900,0.28052255511283875
10901,0.16096334159374237
10902,0.1998835653066635
10903,0.16886858642101288
10904,0.22417226433753967
10905,0.10851703852415084
10906,0.14876995980739594
10907,0.23695622384548187
10908,0.18825559318065643
10909,0.19277243316173553
10910,0.2093513160943985
10911,0.1970110684633255
10912,0.23458942770957947
10913,0.17683936655521393
10914,0.18890143930912018
10915,0.18050560355186462
10916,0.3055052077770234
10917,0.25575709342956543
10918,0.2159399539232254
10919,0.20345741510391235
10920,0.16266410052776337
10921,0.10851703852415084
10922,0.25182998180389404
10923,0.22796468436717987
10924,0.1261555701494217
10925,0.24825990200042725
10926,0.29670584201812744
10927,0.22037479281425476
10928,0.18126319348812103
10929,0.19918203353881836
10930,0.2703078091144562
10931,0.3055052077770234
10932,0.22184224426746368
10933,0.16349393129348755
10934,0.23294556140899658
10935,0.24221333861351013
10936,0.24729910492897034
10937,0.2940322756767273
10938,0.28143423795700073
10939,0.20227773487567902
10940,0.26741841435432434
10941,0.1915356069803238
10942,0.272612988948822
10943,0.10851703852415084
10944,0.3055052077770234
10945,0.2235858142375946
10946,0.10851703852415084
10947,0.17074716091156006
10948,0.1752530187368393
10949,0.22887885570526123
10950,0.24394279718399048
10951,0.15551580488681793
10952,0.25023025274276733
10953,0.3055052077770234
10954,0.17965011298656464
10955,0.15584520995616913
10956,0.16857701539993286
10957,0.1872207522392273
10958,0.2896103262901306
10959,0.13208328187465668
10960,0.262399822473526
10961,0.15120510756969452
10962,0.14346268773078918
10963,0.16087372601032257
10964,0.3055052077770234
10965,0.23805862665176392
10966,0.24914592504501343
10967,0.22654713690280914
10968,0.2161133736371994
10969,0.14329186081886292
10970,0.3055052077770234
10971,0.29883071780204773
10972,0.18296454846858978
10973,0.23538309335708618
10974,0.21036569774150848
10975,0.20396137237548828
10976,0.2014944851398468
10977,0.10851703852415084
10978,0.2551600933074951
10979,0.210284024477005
10980,0.23965781927108765
10981,0.21600914001464844
10982,0.19425895810127258
10983,0.19992126524448395
10984,0.14855903387069702
10985,0.10851703852415084
10986,0.30441775918006897
10987,0.13345009088516235
10988,0.2229682207107544
10989,0.22071276605129242
10990,0.21605470776557922
10991,0.1855175793170929
10992,0.1744256317615509
10993,0.27563703060150146
10994,0.19839514791965485
10995,0.22801361978054047
10996,0.20189207792282104
10997,0.1493634730577469
10998,0.13184884190559387
10999,0.2614825367927551
11000,0.19743061065673828
11001,0.2039719820022583
11002,0.19164952635765076
11003,0.29692068696022034
11004,0.2799398601055145
11005,0.2857719957828522
11006,0.26691868901252747
11007,0.11081275343894958
11008,0.22200316190719604
11009,0.17872659862041473
11010,0.17329397797584534
11011,0.16942128539085388
11012,0.29298779368400574
11013,0.10851703852415084
11014,0.2083214819431305
11015,0.3009607791900635
11016,0.21179507672786713
11017,0.23276886343955994
11018,0.11085803061723709
11019,0.2749751806259155
11020,0.19606785476207733
11021,0.20295403897762299
11022,0.28942739963531494
11023,0.25006601214408875
11024,0.12394053488969803
11025,0.15286462008953094
11026,0.18393853306770325
11027,0.273475706577301
11028,0.2873040437698364
11029,0.1744130402803421
11030,0.26042672991752625
11031,0.10851703852415084
11032,0.2128077894449234
11033,0.1612871289253235
11034,0.1506613790988922
11035,0.20941731333732605
11036,0.20016826689243317
11037,0.23229703307151794
11038,0.3055052077770234
11039,0.10851703852415084
11040,0.13458921015262604
11041,0.230932354927063
11042,0.2834871709346771
11043,0.1305132806301117
11044,0.26929324865341187
11045,0.1568271368741989
11046,0.2096458524465561
11047,0.2833420932292938
11048,0.1884714514017105
11049,0.19306139647960663
11050,0.28046610951423645
11051,0.1901330053806305
11052,0.16936151683330536
11053,0.252902626991272
11054,0.25689905881881714
11055,0.2878533899784088
11056,0.22021572291851044
11057,0.18896156549453735
11058,0.19280284643173218
